Author ID,Paper ID,Title,Author Name
brac_author_1337,brac_paper_799,74–81,Security (NSysS)
brac_author_1539,brac_paper_800,Energy Efficient Decentralized Geographical Load Balancing via Dynamic Deferral of Workload,Zeenat Islam
brac_author_1540,brac_paper_800,Energy Efficient Decentralized Geographical Load Balancing via Dynamic Deferral of Workload,Md Moniruzzaman
brac_author_174,brac_paper_800,Energy Efficient Decentralized Geographical Load Balancing via Dynamic Deferral of Workload,Muhammad Abdullah Adnan
brac_author_173,brac_paper_801,IEEE 13th International Conference on Cloud Computing (CLOUD),Santa Maria Shithil
brac_author_174,brac_paper_801,IEEE 13th International Conference on Cloud Computing (CLOUD),Muhammad Abdullah Adnan
brac_author_1541,brac_paper_801,IEEE 13th International Conference on Cloud Computing (CLOUD),A Prediction Based Replica Selection Strategy for Reducing Tail Latency in Distributed Systems
brac_author_1542,brac_paper_802,IEEE/ACM International Conference on Social Networks Analysis and Mining (ASONAM 2020),Truth or Lie: Pre-emptive Detection of Fake News in Different Languages Through Entropy-based Active Learning
brac_author_1543,brac_paper_802,IEEE/ACM International Conference on Social Networks Analysis and Mining (ASONAM 2020),Multi-model Neural Ensemble
brac_author_666,brac_paper_803,A Multi-objective Metaheuristic Approach for Accurate Species Tree Estimation,M. A. Nayeem
brac_author_1544,brac_paper_803,A Multi-objective Metaheuristic Approach for Accurate Species Tree Estimation,M. S. Bayzid
brac_author_1545,brac_paper_803,A Multi-objective Metaheuristic Approach for Accurate Species Tree Estimation,S. Chakravarty
brac_author_1546,brac_paper_803,A Multi-objective Metaheuristic Approach for Accurate Species Tree Estimation,M. S. Rahman
brac_author_1546,brac_paper_803,A Multi-objective Metaheuristic Approach for Accurate Species Tree Estimation,M. S. Rahman
brac_author_1547,brac_paper_804,1--10,26th IEEE International Conference on Embedded
brac_author_1548,brac_paper_804,1--10,Real-Time Computing Systems
brac_author_603,brac_paper_804,1--10,Applications
brac_author_1547,brac_paper_805,1--10,26th IEEE International Conference on Embedded
brac_author_1548,brac_paper_805,1--10,Real-Time Computing Systems
brac_author_603,brac_paper_805,1--10,Applications
brac_author_212,brac_paper_806,CCCNet: An Attention Based Deep Learning Framework for Categorized Counting of Crowd in Different Body States,Sarkar Snigdha Sarathi Das
brac_author_1549,brac_paper_806,CCCNet: An Attention Based Deep Learning Framework for Categorized Counting of Crowd in Different Body States,Syed Md. Mukit Rashid
brac_author_60,brac_paper_806,CCCNet: An Attention Based Deep Learning Framework for Categorized Counting of Crowd in Different Body States,Mohammed Eunus Ali
brac_author_1550,brac_paper_807,Continuously Monitoring Alternative Shortest Paths on Road Networks,Lingxiao Li
brac_author_125,brac_paper_807,Continuously Monitoring Alternative Shortest Paths on Road Networks,Muhammad Aamir Cheema
brac_author_60,brac_paper_807,Continuously Monitoring Alternative Shortest Paths on Road Networks,Mohammed Eunus Ali
brac_author_1551,brac_paper_807,Continuously Monitoring Alternative Shortest Paths on Road Networks,Hua Lu
brac_author_1552,brac_paper_807,Continuously Monitoring Alternative Shortest Paths on Road Networks,David Taniar
brac_author_1553,brac_paper_808,Application of machine learning techniques for real-time sign language detection using wearable sensors,Nazmus Saquib
brac_author_49,brac_paper_808,Application of machine learning techniques for real-time sign language detection using wearable sensors,Ashikur Rahman
brac_author_1554,brac_paper_809,Hateful Speech Detection in Public Facebook Pages for the Bengali Language,A. M. Ishmam
brac_author_1555,brac_paper_809,Hateful Speech Detection in Public Facebook Pages for the Bengali Language,S. Sharmin
brac_author_1556,brac_paper_810,2019,4th International Conference on Internet of Things
brac_author_1557,brac_paper_810,2019,Connected Technologies (ICIoTCT)
brac_author_1558,brac_paper_811,Husnu S. Narman,Renascence Tarafder Prapty
brac_author_1559,brac_paper_811,Husnu S. Narman,Shuhana Azmin
brac_author_26,brac_paper_811,Husnu S. Narman,Md. Shohrab Hossain
brac_author_1560,brac_paper_812,Husnu S. Narman,Arnob Paul
brac_author_1561,brac_paper_812,Husnu S. Narman,Md. Hasanul Islam
brac_author_26,brac_paper_812,Husnu S. Narman,Md. Shohrab Hossain
brac_author_1562,brac_paper_813,93-112,Future of Information
brac_author_1563,brac_paper_813,93-112,Communication Conference (FICC)
brac_author_1564,brac_paper_814,Future of Information and Communication Conference (FICC),A Novel Image Steganography using Multiple LSB substitution
brac_author_1565,brac_paper_814,Future of Information and Communication Conference (FICC),Pixel Randomization using Stern-Brocot Sequence
brac_author_283,brac_paper_815,WALCOM 2020,Md. Saidur Rahman
brac_author_1049,brac_paper_815,WALCOM 2020,Md. Rezaul Karim
brac_author_1566,brac_paper_815,WALCOM 2020,Drawing Planar Graphs
brac_author_1567,brac_paper_816,ACM SIGKDD International Conference on Knowledge Discovery and Data Mining (ACM SIGKDD 2020),WeightGrad: Geo-Distributed Data Analysis Using Quantization for Faster Convergence
brac_author_1568,brac_paper_816,ACM SIGKDD International Conference on Knowledge Discovery and Data Mining (ACM SIGKDD 2020),Better Accuracy
brac_author_1569,brac_paper_817,International Conference on Blockchain (ICBC 2020),Md. Touhidul Islam
brac_author_174,brac_paper_817,International Conference on Blockchain (ICBC 2020),Muhammad Abdullah Adnan
brac_author_1570,brac_paper_817,International Conference on Blockchain (ICBC 2020),Reducing Storage Requirement in Blockchain Networks Using Overlapping Data Distribution
brac_author_1571,brac_paper_818,IEEE 44th COMPSAC,Nazia Hossain
brac_author_72,brac_paper_818,IEEE 44th COMPSAC,Mahmuda Naznin
brac_author_1572,brac_paper_818,IEEE 44th COMPSAC,Finding Emotion from Multi-Lingual Voice Data (Best Paper Award)
brac_author_1573,brac_paper_819,Md. Nahidul Islam,Nafis Sadeq
brac_author_546,brac_paper_819,Md. Nahidul Islam,Shafayat Ahmed
brac_author_1574,brac_paper_819,Md. Nahidul Islam,Sudipta Saha Shubha
brac_author_1575,brac_paper_820,2020.,12th International Conference on Language Resources
brac_author_1576,brac_paper_820,2020.,Evaluation (LREC 2020)
brac_author_1577,brac_paper_821,CloudPush: Smart Delivery of Push Notification to Secure Multi-User Support for IoT Devices,Md. Shamsul Arifin Mozumder
brac_author_174,brac_paper_821,CloudPush: Smart Delivery of Push Notification to Secure Multi-User Support for IoT Devices,Muhammad Abdullah Adnan
brac_author_1578,brac_paper_822,WLEC: A Not So Cold Architecture to Mitigate Cold Start Problem in Serverless Computing,Khondokar Solaiman
brac_author_174,brac_paper_822,WLEC: A Not So Cold Architecture to Mitigate Cold Start Problem in Serverless Computing,Muhammad Abdullah Adnan
brac_author_1579,brac_paper_823,577--585,Proceedings of the Genetic
brac_author_1580,brac_paper_823,577--585,Evolutionary Computation Conference
brac_author_1581,brac_paper_824,Fault-tolerant Design Method for Tizen Applications Considering Core- and API-Level Faults,D. R. Das
brac_author_118,brac_paper_824,Fault-tolerant Design Method for Tizen Applications Considering Core- and API-Level Faults,A. B. M. A. A. Islam
brac_author_1582,brac_paper_825,A framework for extractive text summarization using semantic graph based approach,S. Ullah
brac_author_118,brac_paper_825,A framework for extractive text summarization using semantic graph based approach,A. B. M. A. A. Islam
brac_author_1511,brac_paper_826,Networking and Services,Proceedings of the 16th EAI International Conference on Mobile
brac_author_1289,brac_paper_826,Networking and Services,Ubiquitous Systems: Computing
brac_author_1583,brac_paper_827,Algorithms for Computational Biology: 6th International Conference,Transcript Abundance Estimation
brac_author_1584,brac_paper_827,Algorithms for Computational Biology: 6th International Conference,the Laminar Packing Problem
brac_author_1508,brac_paper_828,1--6,Communication
brac_author_1585,brac_paper_828,1--6,Networking Technologies (ICCCNT)
brac_author_1586,brac_paper_829,2019 IEEE 43rd Annual Computer Software and Applications Conference (COMPSAC),Identifying the Challenges of the Blockchain Community from StackExchange Topics
brac_author_1587,brac_paper_829,2019 IEEE 43rd Annual Computer Software and Applications Conference (COMPSAC),Trends
brac_author_1588,brac_paper_830,1,2019 IEEE 43rd Annual Computer Software
brac_author_1589,brac_paper_830,1,Applications Conference (COMPSAC)
brac_author_1590,brac_paper_831,Deep Face Image Retrieval: a Comparative Study with Dictionary Learning,Ahmad S. Tarawneh
brac_author_1591,brac_paper_831,Deep Face Image Retrieval: a Comparative Study with Dictionary Learning,Ahmad B. Hassanat
brac_author_1592,brac_paper_831,Deep Face Image Retrieval: a Comparative Study with Dictionary Learning,Ceyhun Celik
brac_author_1593,brac_paper_831,Deep Face Image Retrieval: a Comparative Study with Dictionary Learning,Dmitry Chetverikov
brac_author_180,brac_paper_831,Deep Face Image Retrieval: a Comparative Study with Dictionary Learning,M. Sohel Rahman
brac_author_1594,brac_paper_831,Deep Face Image Retrieval: a Comparative Study with Dictionary Learning,Chaman Verma
brac_author_1595,brac_paper_832,New Online/Offline text-dependent Arabic Handwriting dataset for Writer Authentication and Identification,Mohammad Z. Al-Shamaileh
brac_author_1591,brac_paper_832,New Online/Offline text-dependent Arabic Handwriting dataset for Writer Authentication and Identification,Ahmad B. Hassanat
brac_author_1590,brac_paper_832,New Online/Offline text-dependent Arabic Handwriting dataset for Writer Authentication and Identification,Ahmad S. Tarawneh
brac_author_180,brac_paper_832,New Online/Offline text-dependent Arabic Handwriting dataset for Writer Authentication and Identification,M. Sohel Rahman
brac_author_1592,brac_paper_832,New Online/Offline text-dependent Arabic Handwriting dataset for Writer Authentication and Identification,Ceyhun Celik
brac_author_1596,brac_paper_832,New Online/Offline text-dependent Arabic Handwriting dataset for Writer Authentication and Identification,Moohanad Jawthari
brac_author_569,brac_paper_833,Taiyeb Ibna Zahangir,Shahidul Islam Khan
brac_author_1597,brac_paper_833,Taiyeb Ibna Zahangir,Ariful Islam
brac_author_1598,brac_paper_833,Taiyeb Ibna Zahangir,Akther Hossen
brac_author_569,brac_paper_834,Abu Sayed Md Latiful Hoque,Shahidul Islam Khan
brac_author_1597,brac_paper_834,Abu Sayed Md Latiful Hoque,Ariful Islam
brac_author_1599,brac_paper_834,Abu Sayed Md Latiful Hoque,Taiyeb Ibna Zahangir
brac_author_1600,brac_paper_835,Computing,No-bend orthogonal drawings
brac_author_1601,brac_paper_835,Computing,no-bend orthogonally convex drawings of planar graphs
brac_author_1602,brac_paper_836,An Algorithm for l-diversity Clustering of a Point-Set,Md Atik Enam
brac_author_209,brac_paper_836,An Algorithm for l-diversity Clustering of a Point-Set,Sadman Sakib
brac_author_318,brac_paper_836,An Algorithm for l-diversity Clustering of a Point-Set,Md Saidur Rahman
brac_author_160,brac_paper_837,A 'phylogeny-aware' multi-objective optimization approach for computing MSA,Nayeem Muhammad Ali
brac_author_477,brac_paper_837,A 'phylogeny-aware' multi-objective optimization approach for computing MSA,Bayzid Md Shamsuzzoha
brac_author_41,brac_paper_837,A 'phylogeny-aware' multi-objective optimization approach for computing MSA,Rahman Atif Hasan
brac_author_285,brac_paper_837,A 'phylogeny-aware' multi-objective optimization approach for computing MSA,Shahriyar Rifat
brac_author_14,brac_paper_837,A 'phylogeny-aware' multi-objective optimization approach for computing MSA,Rahman M Sohel
brac_author_1603,brac_paper_838,International Conference on Networking,A System-Level Analysis between Head Movements
brac_author_1604,brac_paper_838,International Conference on Networking,Corresponding Traits
brac_author_1605,brac_paper_838,International Conference on Networking,Emotions
brac_author_1606,brac_paper_839,2019 IEEE 43rd Annual Computer Software and Applications Conference,Empirical Analysis of the Growth
brac_author_1607,brac_paper_839,2019 IEEE 43rd Annual Computer Software and Applications Conference,Challenges of New Programming Languages
brac_author_1608,brac_paper_840,GECCO 2019,Genetic
brac_author_1580,brac_paper_840,GECCO 2019,Evolutionary Computation Conference
brac_author_1555,brac_paper_841,BigBank: A GIS Integrated AHP-TOPSIS Based Expansion Model for Banks,S. Sharmin
brac_author_1609,brac_paper_841,BigBank: A GIS Integrated AHP-TOPSIS Based Expansion Model for Banks,K. Solaiman
brac_author_1555,brac_paper_842,A Low-Cost Urban Search and Rescue Robot for Developing Countries,S. Sharmin
brac_author_1499,brac_paper_842,A Low-Cost Urban Search and Rescue Robot for Developing Countries,S. I. Salim
brac_author_1610,brac_paper_842,A Low-Cost Urban Search and Rescue Robot for Developing Countries,K. R. I. Sanim
brac_author_1611,brac_paper_843,Stable Matching between House Owner and Tenant for Developing Countries,W. R. Bristi
brac_author_1612,brac_paper_843,Stable Matching between House Owner and Tenant for Developing Countries,F. Chowdhury
brac_author_1555,brac_paper_843,Stable Matching between House Owner and Tenant for Developing Countries,S. Sharmin
brac_author_1613,brac_paper_844,Jawad and Sharmin,Alvi Md.
brac_author_1614,brac_paper_844,Jawad and Sharmin,Arman
brac_author_543,brac_paper_845,Proceedings of Asian CHI Symposium 2019: Emerging HCI Research Collection,Sharmin
brac_author_1615,brac_paper_845,Proceedings of Asian CHI Symposium 2019: Emerging HCI Research Collection,Sadia
brac_author_1616,brac_paper_845,Proceedings of Asian CHI Symposium 2019: Emerging HCI Research Collection,Bridging Female Entrepreneurs Using ICT
brac_author_543,brac_paper_846,Proceedings of Asian CHI Symposium 2019: Emerging HCI Research Collection,Sharmin
brac_author_1615,brac_paper_846,Proceedings of Asian CHI Symposium 2019: Emerging HCI Research Collection,Sadia
brac_author_1617,brac_paper_846,Proceedings of Asian CHI Symposium 2019: Emerging HCI Research Collection,Predicting Engineering Students' Optimal Group Size Using Socio-Educational Features
brac_author_1555,brac_paper_847,Proceedings of Asian CHI Symposium 2019: Emerging HCI Research Collection,S. Sharmin
brac_author_1618,brac_paper_847,Proceedings of Asian CHI Symposium 2019: Emerging HCI Research Collection,Walid Mohammad
brac_author_1619,brac_paper_847,Proceedings of Asian CHI Symposium 2019: Emerging HCI Research Collection,Player selection in cricket based on similarity of playing conditions
brac_author_60,brac_paper_848,The Maximum Visibility Facility Selection Query in Spatial Databases,Mohammed Eunus Ali
brac_author_125,brac_paper_848,The Maximum Visibility Facility Selection Query in Spatial Databases,Muhammad Aamir Cheema
brac_author_124,brac_paper_848,The Maximum Visibility Facility Selection Query in Spatial Databases,Tanzima Hashem
brac_author_1620,brac_paper_849,150-159,16th International Symposium on Spatial
brac_author_1621,brac_paper_849,150-159,Temporal Databases (SSTD)
