Author Name,Author ID,UID
Rakibul Islam,nsu_author_368,5005
Rakibul Islam Rony,nsu_author_928,5006
Rakibull Hasan,nsu_author_790,5007
Rakin Sad Aftab,ju_author_51,5008
Raktim Raihan Prova,nsu_author_744,5009
Ram Krishna Talukder,buet_author_2793,5010
Rameen Shakur,buet_author_767,5011
Rameswar Debnath,ku_author_196,5012
Rameswar Debnath and Barun Kumar Mondal,ku_author_215,5013
Rameswar Debnath and G. M. Atiqur Rahman,ku_author_226,5014
Rameswar Debnath and Haruhiha Takahashi,ku_author_234,5015
Rameswar Debnath and Haruhisa Takahashi,ku_author_235,5016
Rameswar Debnath and Haruhisa Takahasi,ku_author_237,5017
Rameswar Debnath and Haruhisa takahashi,ku_author_219,5018
Rameswar Debnath and S. K. Alamgir Hossain,ku_author_228,5019
Rameswar Debnath and Takio Kurita,ku_author_220,5020
Ranak Roy Chowdhury,buet_author_579,5021
Ranbir Singh Batth et al.,nsu_author_236,5022
Random Boolean-widths,buet_author_451,5023
Random Forest based feature selection,buet_author_687,5024
Range Queries in Incomplete Databases with Accuracy Guarantee,buet_author_740,5025
Range-free Passive Localization Using Static,buet_author_2118,5026
Rank based Group Nearest Neighbor Queries,buet_author_610,5027
Raouf Boutaba,buet_author_756,5028
Raqeebir Rab,buet_author_51,5029
Raquibul Hasan,du_author_395,5030
Raseduz Zaman Rasel and Mohammad Monirujjaman Khan,nsu_author_1204,5031
Rasel A. A.,brac_author_320,5032
Rashed Shelim,nsu_author_64,5033
Rashedul Islam,ku_author_67,5034
Rashedur M Rahman,nsu_author_113,5035
Rashedur M. Rahma,nsu_author_105,5036
Rashedur M. Rahman,nsu_author_165,5037
Rashid,sust_author_62,5038
Rashid M.,brac_author_138,5039
Rashid M. M.,sust_author_102,5040
Rashidul Hasan,sust_author_194,5041
Rashiduzzaman Shakil,ju_author_78,5042
Rashik Iram Chowdhury,nsu_author_215,5043
Rashik Ishrak Nahian,nsu_author_474,5044
Rasul K.,brac_author_169,5045
Ratil H Ashique and Meraj Rahman,nsu_author_1189,5046
Ratil H. Ashique,nsu_author_290,5047
Ratil Hasnat Ashique,nsu_author_788,5048
Ratna R Sarkar,ju_author_308,5049
Ratul Sharker,buet_author_716,5050
Ratul Sikder,buet_author_1644,5051
Raushan Ara Dilruba,buet_author_1881,5052
Rayhan Rashed*,buet_author_444,5053
Rays,buet_author_2719,5054
Razia Sultana and Rameswar Debnath,ku_author_213,5055
Razik,sust_author_326,5056
Razzak MA,brac_author_348,5057
Real-Time Computing Systems,buet_author_1548,5058
Realizability of graphs as triangle cover contact graphs,buet_author_679,5059
Reaz Ahmed,buet_author_752,5060
Reaz Chowdhury,buet_author_495,5061
Recent Trends,buet_author_69,5062
Recognition of Traffic Signs,buet_author_2269,5063
Recognition of handwritten Bangla characters by regional segment search method,buet_author_2748,5064
Recognition of handwritten Bangla numeral by boundary line matching,buet_author_1149,5065
Recognition of on-line handwritten characters using 1dim-1dim DP approach,buet_author_2781,5066
Recommendations,buet_author_254,5067
Reconstructing convex polygons,buet_author_967,5068
Recording,buet_author_1162,5069
Redoan Rahman,du_author_457,5070
Redowan Mahmud,du_author_68,5071
Reducing Storage Requirement in Blockchain Networks Using Overlapping Data Distribution,buet_author_1570,5072
Redwanul Karim,nsu_author_1326,5073
Reed s Variant of Bottom-up Heapsort Algorithm,buet_author_1166,5074
Reem Kateb,du_author_359,5075
Reengineering,buet_author_1492,5076
Reengineering (SANER),buet_author_1366,5077
Refaya Karim,nsu_author_149,5078
Reflexive Middleware,buet_author_1789,5079
Region based color image retrieval using curvelet transform,buet_author_2220,5080
Relay Time Scheduling in a Heterogeneous Sensor Network,buet_author_1714,5081
Removal of Malicious Clients Through Majority Consensus,buet_author_1281,5082
Renascence Tarafder Prapty,buet_author_1558,5083
Reproductive Health Problems in Bangladesh,buet_author_1494,5084
Request-routing Trends,buet_author_2664,5085
Research Collection School Of Computing,buet_author_1239,5086
Resolving the Impediments to Reporting For the Developing Countries,buet_author_1731,5087
Resource,buet_author_1071,5088
Resources for Evaluating Low-Resource Natural Language Generation in Bangla,buet_author_1351,5089
Results,buet_author_2608,5090
Results (Conference,buet_author_2599,5091
Retrieval (CMMR 2008),buet_author_2407,5092
Reza M.,brac_author_673,5093
Reza M. T.,brac_author_220,5094
Reza Md T.,brac_author_132,5095
Reza Olfati-Saber,nsu_author_1485,5096
Rezaul Alam Chowdhury,buet_author_1135,5097
Rezaul Karim,nsu_author_771,5098
Rezowana Akter,nsu_author_316,5099
Rezvi Shahariar,du_author_224,5100
Rezwan Bin Kashem,nsu_author_467,5101
Rezwan Hossain,nsu_author_1033,5102
Rezwana Reaz,buet_author_164,5103
Rezwana Reaz Rimpi,buet_author_946,5104
Rian Siddika,nsu_author_1445,5105
Riasat Khan,nsu_author_983,5106
Ribal F. Atallah,du_author_353,5107
RichNote: Adaptive Selection,buet_author_1863,5108
Richita Khandakar Rifat,ju_author_489,5109
Ricko Shaha,cuet_author_319,5110
Riddho Ridwanul Haque,du_author_124,5111
Ridita Rahman,nsu_author_644,5112
Ridwan Rahman,nsu_author_652,5113
Ridwan Rashid Noel,buet_author_2163,5114
Rifat Afroze,nsu_author_828,5115
Rifat Ahammed and Mohammad Monirujjaman Khan,nsu_author_25,5116
Rifat Ahmed Hassan,nsu_author_477,5117
Rifat Hossain,nsu_author_1112,5118
Rifat Islam,nsu_author_1155,5119
Rifat Monzur,nsu_author_151,5120
Rifat S. Mansur,nsu_author_666,5121
Rifat Sadik,ju_author_514,5122
Rifat Shahriyar,buet_author_519,5123
Rifat Zaara Tasnim,buet_author_159,5124
Rifatul Islam,du_author_256,5125
Rifayat Hossain Arko and Hasan U. Zaman,nsu_author_134,5126
Ripon K. Saha,ku_author_222,5127
Risul Islam,buet_author_1627,5128
Ritu A.,brac_author_253,5129
Rizwanul Haque,brac_author_578,5130
Robbani M. E.,brac_author_229,5131
Robot Control,buet_author_1159,5132
Robotics Technology (ICASERT),buet_author_1623,5133
Rofiqun Nahar,ju_author_262,5134
Rohimul Basunia and Mohammad Monirujjaman Khan,nsu_author_731,5135
Rokeya Siddiqua,nsu_author_1003,5136
Rokhsana Titlee,nsu_author_628,5137
Roksana Islam,nsu_author_1211,5138
Roksana Jahan,buet_author_622,5139
Romasa Qasim,nsu_author_119,5140
Romman Riyadh Shishir,nsu_author_1255,5141
Rony,nsu_author_541,5142
Rony Chowdhury Ripan,ju_author_526,5143
Rony Ripan,ju_author_497,5144
Roobaea Alroobaea and Mehedi Masud,nsu_author_717,5145
Rossi Kamal,du_author_368,5146
Rotation,buet_author_2084,5147
Rouf S.,brac_author_146,5148
Routing (HPSR),buet_author_2293,5149
Roy,kuet_author_112,5150
Roy A.,brac_author_118,5151
Roy Kalyan,nsu_author_1389,5152
Roy Nilanjan,buet_author_36,5153
Roy S.,brac_author_285,5154
Roy S. T.,brac_author_279,5155
Rozario S. D.,brac_author_251,5156
Rubaia Rahman,du_author_381,5157
Rubaiat Bin Sattar,nsu_author_802,5158
Rubaiya Chamon Shamita,nsu_author_180,5159
Rubaiya Hafiz,ju_author_111,5160
Rubyat Tasnuva Hasan & Rashedur M. Rahman,nsu_author_1250,5161
Ruchi Lohia,buet_author_251,5162
Rudaiba Adnin,buet_author_76,5163
Rudra Ranajee Saha,buet_author_1690,5164
Rudraneel Chakraborty,nsu_author_156,5165
Rufaida Islam,nsu_author_1290,5166
Ruhi R. I.,brac_author_301,5167
Ruhul Amin Dicken,nsu_author_170,5168
Rui Zhang,buet_author_922,5169
Rumana Yasmin,ju_author_33,5170
Rumman Nasir,nsu_author_382,5171
Rupa Ghosh,ku_author_248,5172
Ruppa Thulasiram,nsu_author_1532,5173
Rutba Aman,du_author_468,5174
Ruth Sc,buet_author_419,5175
Ryana Quadir,nsu_author_875,5176
S Adilina,brac_author_429,5177
S Afroze,brac_author_481,5178
S Ahmed,brac_author_399,5179
S Akther,du_author_193,5180
S Anwar,du_author_478,5181
S Bethard,brac_author_713,5182
S Chellappan,brac_author_19,5183
S Dhar,brac_author_498,5184
S Guha,brac_author_522,5185
S HAQUE,brac_author_552,5186
S Haque,brac_author_529,5187
S Hossain,cuet_author_10,5188
S Iqbal,brac_author_6,5189
S Islam,nsu_author_564,5190
S Jahan,brac_author_509,5191
S Kumar,brac_author_485,5192
S Lazem,nsu_author_567,5193
S Lee,brac_author_42,5194
S M Ferdous,buet_author_1890,5195
S M Sohan,buet_author_2391,5196
S M Tahsinur Rahman and Sabik Tawsif Anjum Islam,nsu_author_1195,5197
S Nandy,brac_author_519,5198
S Rahman,buet_author_955,5199
S Rains,brac_author_718,5200
S Sabah,brac_author_479,5201
S Saha,brac_author_2,5202
S Sajjad,nsu_author_561,5203
S Sakib,cuet_author_12,5204
S Sandhi,brac_author_555,5205
S Scielzo,brac_author_513,5206
S Shadab,brac_author_444,5207
S Shatabda,brac_author_1,5208
S Yasar,brac_author_728,5209
S Zabeen,brac_author_756,5210
S.,sust_author_58,5211
S. A. Ahnaf,ku_author_14,5212
S. A. Ahsan Rajon,ku_author_55,5213
S. A. Aumi,nsu_author_1020,5214
S. A. Chowdhury,cuet_author_63,5215
S. A. M. Fazle Rubby,nsu_author_171,5216
S. A. Ria and M. A. Alam,brac_author_684,5217
S. Afrin,nsu_author_1161,5218
S. Afroze,cuet_author_174,5219
S. Ahmad,buet_author_1776,5220
S. Ahmed,nsu_author_536,5221
S. Ahmed and R. Khan,nsu_author_1173,5222
S. Akhter,nsu_author_1010,5223
S. Akter,buet_author_1743,5224
S. Al Noor,ju_author_8,5225
S. Asaduzzaman,buet_author_2589,5226
S. B. Ahsan,buet_author_989,5227
S. Barua,buet_author_2319,5228
S. Bouakaz,ju_author_118,5229
S. Bushra,nsu_author_1177,5230
S. C. Siam,nsu_author_1167,5231
S. Chakravarty,buet_author_1545,5232
S. Chellappan,buet_author_1501,5233
S. Chen,du_author_482,5234
S. Chowdhury,buet_author_2173,5235
S. Dev,buet_author_2421,5236
S. Faisal Hasan,du_author_448,5237
S. Farhan,ku_author_23,5238
S. Ghosh,buet_author_2667,5239
S. H. Arko,brac_author_675,5240
S. H. Ripon,ku_author_192,5241
S. H. Tasdid,brac_author_681,5242
S. Halder,du_author_235,5243
S. Hasan Arshad,buet_author_491,5244
S. Hossain,buet_author_2338,5245
S. I.,kuet_author_57,5246
S. I. Khan,buet_author_1007,5247
S. I. Salim,buet_author_1499,5248
S. I. Shad,brac_author_678,5249
S. Islam,nsu_author_1014,5250
S. Islam and Riasat Khan,nsu_author_1181,5251
S. J. Park,cuet_author_311,5252
S. Jan,nsu_author_125,5253
S. K. Alamgir Hossain,ku_author_232,5254
S. K. Ghafoor,du_author_338,5255
S. K. K. Santu,buet_author_1991,5256
S. K. Kundu,buet_author_2378,5257
S. Khan,buet_author_1139,5258
S. Kibria,sust_author_177,5259
S. Kwong,ku_author_179,5260
S. Lally,nsu_author_94,5261
S. M.,brac_author_106,5262
S. M. A. Iqbal,cuet_author_179,5263
S. M. Abdullah,buet_author_2323,5264
S. M. Ahmed,nsu_author_1320,5265
S. M. Allayear,ju_author_10,5266
S. M. Azizul Hakim and Asaduzzaman,cuet_author_286,5267
S. M. Dipto,brac_author_677,5268
S. M. Farabi Mahmud,buet_author_549,5269
S. M. Farhad,buet_author_730,5270
S. M. Ferdous,buet_author_713,5271
S. M. Hasibul Hoq,nsu_author_419,5272
S. M. I.,kuet_author_129,5273
S. M. Iqbal,cuet_author_206,5274
S. M. Kamruzzaman,buet_author_1082,5275
S. M. Khaled,du_author_501,5276
S. M. M.,kuet_author_55,5277
S. M. M. Hossain,cuet_author_216,5278
S. M. M. Karim,ku_author_168,5279
S. M. Mahbubur Rashid,du_author_373,5280
S. M. Masum,buet_author_2516,5281
S. M. Mohidul Islam,ku_author_227,5282
S. M. Mohidul Islam and Kamrul Hasan Talukder,ku_author_54,5283
S. M. Mohidul Islam and Rameswar Debnath,ku_author_233,5284
S. M. N. Alam,buet_author_2685,5285
S. M. Niaz Arifin,buet_author_719,5286
S. M. R. Haque,ku_author_46,5287
S. M. R. Islam,cuet_author_208,5288
S. M. Rahman,buet_author_1200,5289
S. M. Raihanul Alam,buet_author_1352,5290
S. M. S. A. Romeo,buet_author_1734,5291
S. M. S. Hossain,buet_author_1013,5292
S. M. Sarwar,nsu_author_935,5293
S. M. Tanjilur Rahman,ju_author_160,5294
S. M. Zaman,brac_author_685,5295
S. Masud,buet_author_2048,5296
S. Md. B. Malek,buet_author_1820,5297
S. Md. Mukarram Hossain,du_author_298,5298
S. Mehnaz,buet_author_2030,5299
S. Michalakopoulos,buet_author_2449,5300
S. Mirarab,buet_author_854,5301
S. Misra,buet_author_2197,5302
S. Mita,ju_author_267,5303
S. Mohammad,nsu_author_688,5304
S. Monjur,ku_author_174,5305
S. Nutanong,buet_author_2251,5306
S. P.,kuet_author_104,5307
S. Rahman,nsu_author_933,5308
S. Ratna,ju_author_201,5309
S. S.,kuet_author_113,5310
S. S. Alam,sust_author_153,5311
S. Sadeque,du_author_296,5312
S. Saha,nsu_author_1565,5313
S. Sharmin,cuet_author_207,5314
S. Shelford,buet_author_2627,5315
S. Siddique,nsu_author_1013,5316
S. Simon,nsu_author_540,5317
S. Solayman,nsu_author_1019,5318
S. Sultana,buet_author_2412,5319
S. Sultana and Asaduzzaman,cuet_author_289,5320
S. Swenson,buet_author_851,5321
S. T. Mashfu,nsu_author_1165,5322
S. Tairin,buet_author_1726,5323
S. Terao,buet_author_2693,5324
S. Ullah,buet_author_1582,5325
S. Vhaduri,buet_author_2320,5326
S. W. Tanzid,nsu_author_84,5327
S. Wahl,nsu_author_843,5328
S. Zerin,buet_author_2381,5329
S. and Kim,kuet_author_39,5330
S.A. Hossain,ku_author_8,5331
S.A.M. Zahin Abdal,nsu_author_961,5332
S.B. Ahsan,buet_author_858,5333
S.B. Goyal,nsu_author_1507,5334
S.I. Ahmed,buet_author_997,5335
S.K. Alamgir Hossain,ku_author_262,5336
S.K. De,buet_author_2265,5337
S.K. Nath,buet_author_2776,5338
S.M,nsu_author_1554,5339
S.M Abdulla Al Mamun,brac_author_628,5340
S.M. Abdullah,du_author_476,5341
S.M. Abdullah  Al  Mamun,ju_author_2,5342
S.M. Ferdous,buet_author_824,5343
S.M. Humayun,buet_author_1181,5344
S.M. Khan,buet_author_2499,5345
S.M. Masum,buet_author_1105,5346
S.M. Mohidul Islam,ku_author_246,5347
S.M. Mohidul Islam and Rameswar Debnath,ku_author_208,5348
S.M. Shahidur Harun Rumy,nsu_author_311,5349
S.M. Shahriar Ferdous Shovon,nsu_author_992,5350
S.M.A.,cuet_author_182,5351
S.M.A. Sharif,nsu_author_917,5352
S.M.I. Amin,buet_author_2472,5353
S.M.M.R. Chowdhury,buet_author_2791,5354
S.M.R. Ahsan,buet_author_2261,5355
S.P Aziz,buet_author_859,5356
S.P. Aziz,buet_author_2811,5357
S.S. Sami,nsu_author_811,5358
S.T. Rahman,buet_author_1196,5359
SA Reza Nouraei,buet_author_240,5360
SA Shiba,brac_author_563,5361
SA. Hossain,ku_author_11,5362
SAINT-Angle: self-attention augmented inception-inside-inception network,buet_author_171,5363
SB Islam,brac_author_760,5364
SF Ahmed,brac_author_530,5365
SHAIKH SHAWON AREFIN SHIMON,nsu_author_581,5366
SI Ahmed,brac_author_515,5367
SJ Chowdhury,nsu_author_558,5368
SK Nath,brac_author_36,5369
SM Al-Hossain Imam,du_author_19,5370
SM Azim,brac_author_477,5371
SM Haque,brac_author_565,5372
SM Hasibul Hoq,nsu_author_475,5373
SM Hossen,brac_author_732,5374
SM Khiroul Bashar and Md. Golam Moazzam,ju_author_358,5375
SM Naim,buet_author_956,5376
SM Shakhawat Hossain Sourav,buet_author_149,5377
SM Tahsinur Rahman and Sabik Tawsif Anjum Islam,nsu_author_702,5378
SM Tanmoy Rahman Khan,nsu_author_295,5379
SM Tareq Aziz,brac_author_579,5380
SM Yasir Arafat,nsu_author_618,5381
SM Zuhair Zawhar Zaki,buet_author_1333,5382
SMARTLET: A Dynamic Architecture for Real Time Face Recognition in Smartphone Using Cloudlets,buet_author_645,5383
SMR Alam,brac_author_542,5384
SMT Haque,brac_author_511,5385
SN Sakiba,brac_author_492,5386
SR Dipta,brac_author_487,5387
SR Simanto,brac_author_404,5388
SS Gupta,brac_author_745,5389
SS Joy,brac_author_736,5390
SS Khan,brac_author_432,5391
ST Rahman,brac_author_20,5392
SY Chowdhury,brac_author_419,5393
SZB Anwar,brac_author_480,5394
Saad,kuet_author_117,5395
Saad A Akash,nsu_author_510,5396
Saad Abdullah,nsu_author_201,5397
Saad Ahmed Akash,nsu_author_471,5398
Saad Akash,nsu_author_426,5399
Saad Maznur,buet_author_1709,5400
Saadman Sakib,nsu_author_2,5401
Saadman Shahid Chowdhury,nsu_author_393,5402
Sabbir Ahmed,du_author_454,5403
Sabbir Anwar,ju_author_515,5404
Sabbir Mollah,nsu_author_1134,5405
Sabbir Samiul Haque,nsu_author_131,5406
Sabia Khatun Mithila,ku_author_81,5407
Sabiha Anan,cuet_author_9,5408
Sabiha Salma,du_author_261,5409
Sabir Ismail,sust_author_8,5410
Sabir Ismail and Mohammad Abdullah Al-Mumin,sust_author_164,5411
Sabit Anwar Zahin,du_author_188,5412
Sabrina Sharmin,ju_author_187,5413
Sabrina Sultana Tanaaz,nsu_author_1366,5414
Sabrina Yeasmin & Rashedur M. Rahman,nsu_author_1256,5415
Sabrina Zaman Ishita,du_author_434,5416
Sabuj Laskar,buet_author_1412,5417
Sad Al Abdullah,buet_author_1978,5418
Sadat,sust_author_87,5419
Sadat Hossain and Iftekharul Shovon,nsu_author_398,5420
Saddatul Alam,nsu_author_283,5421
Sadia,buet_author_1615,5422
Sadia Afrin,nsu_author_891,5423
Sadia Afrin Shopno,nsu_author_72,5424
Sadia Afroz,buet_author_329,5425
Sadia Chowdhury,nsu_author_596,5426
Sadia Islam,nsu_author_1007,5427
Sadia Jahan Shanta,nsu_author_989,5428
Sadia Jahangir Safa,du_author_138,5429
Sadia Mahjabin,ku_author_86,5430
Sadia Sabina,nsu_author_245,5431
Sadia Sazzad,ju_author_86,5432
Sadia Shamma,buet_author_1961,5433
Sadia Sharmin,du_author_183,5434
Sadia Sultana,nsu_author_946,5435
Sadia Tasnim,buet_author_1391,5436
Sadik Al Saim,nsu_author_1439,5437
Sadik F.,brac_author_291,5438
Sadman Ahmed,nsu_author_716,5439
Sadman Bin Islam,nsu_author_1224,5440
Sadman Chowdhury Siam; Abrar Faisal; Niazi Mahrab; AKM Bahalul Haque; Md. Naimul Islam Suvon,nsu_author_594,5441
Sadman Hossain Ridoy,nsu_author_1336,5442
Sadman Hossain Ridoy and Mohammad Monirujjaman Khan,nsu_author_1193,5443
Sadman Sakib,buet_author_209,5444
Saeid Nahav,buet_author_1331,5445
Saem Hasan*,buet_author_20,5446
Safayat Reza Anan,nsu_author_1271,5447
Safeguarding Location Privacy in Wireless Ad-Hoc Networks,buet_author_2439,5448
Safety,buet_author_1831,5449
Saffan Shanewaze,nsu_author_338,5450
Safia Mehnaz,nsu_author_297,5451
Safin Mahmud,nsu_author_1374,5452
Safique Ahmed Faruque,buet_author_748,5453
Safiqul Islam,du_author_60,5454
Safiyatul Hoque,nsu_author_263,5455
Safkat Arefin,nsu_author_893,5456
