UID1,UID2,Title
2448,4720,A Framework for Pedestrian Attribute Recognition Using Deep Learning
4557,4720,A Framework for Pedestrian Attribute Recognition Using Deep Learning
2448,6083,Plant Leaf Disease Recognition Using Histogram Based Gradient Boosting Classifier
2448,6649,A Framework for Traffic Sign Detection Based on Fuzzy Image Processing and Hu Features
2448,4720,Categorization of actions in soccer videos using a combination of transfer learning and Gated Recurrent Unit
2448,620,Categorization of actions in soccer videos using a combination of transfer learning and Gated Recurrent Unit
2448,6960,Categorization of actions in soccer videos using a combination of transfer learning and Gated Recurrent Unit
4720,620,Categorization of actions in soccer videos using a combination of transfer learning and Gated Recurrent Unit
4720,6960,Categorization of actions in soccer videos using a combination of transfer learning and Gated Recurrent Unit
620,6960,Categorization of actions in soccer videos using a combination of transfer learning and Gated Recurrent Unit
3469,5408,Door Detection Based on Geometrical Features and Harris Corner
3469,6888,Door Detection Based on Geometrical Features and Harris Corner
5408,6888,Door Detection Based on Geometrical Features and Harris Corner
2448,4720,CricShotClassify: An Approach to Classifying Batting Shots from Cricket Videos Using a Convolutional Neural Network and Gated Recurrent Unit
2448,620,CricShotClassify: An Approach to Classifying Batting Shots from Cricket Videos Using a Convolutional Neural Network and Gated Recurrent Unit
2448,6960,CricShotClassify: An Approach to Classifying Batting Shots from Cricket Videos Using a Convolutional Neural Network and Gated Recurrent Unit
4720,620,CricShotClassify: An Approach to Classifying Batting Shots from Cricket Videos Using a Convolutional Neural Network and Gated Recurrent Unit
4720,6960,CricShotClassify: An Approach to Classifying Batting Shots from Cricket Videos Using a Convolutional Neural Network and Gated Recurrent Unit
620,6960,CricShotClassify: An Approach to Classifying Batting Shots from Cricket Videos Using a Convolutional Neural Network and Gated Recurrent Unit
2448,4720,Plant Leaf Disease Recognition Using Depth-Wise Separable Convolution-Based Models
2448,6083,Plant Leaf Disease Recognition Using Depth-Wise Separable Convolution-Based Models
2448,6960,Plant Leaf Disease Recognition Using Depth-Wise Separable Convolution-Based Models
4720,6083,Plant Leaf Disease Recognition Using Depth-Wise Separable Convolution-Based Models
4720,6960,Plant Leaf Disease Recognition Using Depth-Wise Separable Convolution-Based Models
6083,6960,Plant Leaf Disease Recognition Using Depth-Wise Separable Convolution-Based Models
2448,4720,Classification of Indoor Human Fall Events Using Deep Learning
2448,6960,Classification of Indoor Human Fall Events Using Deep Learning
2448,705,Classification of Indoor Human Fall Events Using Deep Learning
4720,6960,Classification of Indoor Human Fall Events Using Deep Learning
4720,705,Classification of Indoor Human Fall Events Using Deep Learning
6960,705,Classification of Indoor Human Fall Events Using Deep Learning
2448,3922,Image Defogging Framework Using Segmentation and the Dark Channel Prior
2448,3989,Image Defogging Framework Using Segmentation and the Dark Channel Prior
2448,4720,Image Defogging Framework Using Segmentation and the Dark Channel Prior
2448,5408,Image Defogging Framework Using Segmentation and the Dark Channel Prior
2448,6960,Image Defogging Framework Using Segmentation and the Dark Channel Prior
3922,3989,Image Defogging Framework Using Segmentation and the Dark Channel Prior
3922,4720,Image Defogging Framework Using Segmentation and the Dark Channel Prior
3922,5408,Image Defogging Framework Using Segmentation and the Dark Channel Prior
3922,6960,Image Defogging Framework Using Segmentation and the Dark Channel Prior
3989,4720,Image Defogging Framework Using Segmentation and the Dark Channel Prior
3989,5408,Image Defogging Framework Using Segmentation and the Dark Channel Prior
3989,6960,Image Defogging Framework Using Segmentation and the Dark Channel Prior
4720,5408,Image Defogging Framework Using Segmentation and the Dark Channel Prior
4720,6960,Image Defogging Framework Using Segmentation and the Dark Channel Prior
5408,6960,Image Defogging Framework Using Segmentation and the Dark Channel Prior
1535,4720,A Deep Learning Approach to Predict Autism Spectrum Disorder Using Multisite Resting-State fMRI
1535,6888,A Deep Learning Approach to Predict Autism Spectrum Disorder Using Multisite Resting-State fMRI
1535,6960,A Deep Learning Approach to Predict Autism Spectrum Disorder Using Multisite Resting-State fMRI
4720,6888,A Deep Learning Approach to Predict Autism Spectrum Disorder Using Multisite Resting-State fMRI
4720,6960,A Deep Learning Approach to Predict Autism Spectrum Disorder Using Multisite Resting-State fMRI
6888,6960,A Deep Learning Approach to Predict Autism Spectrum Disorder Using Multisite Resting-State fMRI
4173,4720,Traditional Bangladeshi Sports Video Classification Using Deep Learning Method
4173,6888,Traditional Bangladeshi Sports Video Classification Using Deep Learning Method
4173,6960,Traditional Bangladeshi Sports Video Classification Using Deep Learning Method
4720,6888,Traditional Bangladeshi Sports Video Classification Using Deep Learning Method
4720,6960,Traditional Bangladeshi Sports Video Classification Using Deep Learning Method
6888,6960,Traditional Bangladeshi Sports Video Classification Using Deep Learning Method
4173,6888,Traditional Bangladeshi Sports Video Classification using Transfer Learning Approach and Long Short Term Memory
1524,2448,Blind Image Watermarking in Canonical and Cepstrum Domains Based on 4-Connected t-o’clock Scrambling
1524,4720,Blind Image Watermarking in Canonical and Cepstrum Domains Based on 4-Connected t-o’clock Scrambling
1524,6960,Blind Image Watermarking in Canonical and Cepstrum Domains Based on 4-Connected t-o’clock Scrambling
2448,4720,Blind Image Watermarking in Canonical and Cepstrum Domains Based on 4-Connected t-o’clock Scrambling
2448,6960,Blind Image Watermarking in Canonical and Cepstrum Domains Based on 4-Connected t-o’clock Scrambling
4720,6960,Blind Image Watermarking in Canonical and Cepstrum Domains Based on 4-Connected t-o’clock Scrambling
1280,1547,Human Detection Based on HOG-LBP for Monitoring Sterile Zone
1280,2448,Human Detection Based on HOG-LBP for Monitoring Sterile Zone
1280,5544,Human Detection Based on HOG-LBP for Monitoring Sterile Zone
1280,6194,Human Detection Based on HOG-LBP for Monitoring Sterile Zone
1280,6492,Human Detection Based on HOG-LBP for Monitoring Sterile Zone
1547,2448,Human Detection Based on HOG-LBP for Monitoring Sterile Zone
1547,5544,Human Detection Based on HOG-LBP for Monitoring Sterile Zone
1547,6194,Human Detection Based on HOG-LBP for Monitoring Sterile Zone
1547,6492,Human Detection Based on HOG-LBP for Monitoring Sterile Zone
2448,5544,Human Detection Based on HOG-LBP for Monitoring Sterile Zone
2448,6194,Human Detection Based on HOG-LBP for Monitoring Sterile Zone
2448,6492,Human Detection Based on HOG-LBP for Monitoring Sterile Zone
5544,6194,Human Detection Based on HOG-LBP for Monitoring Sterile Zone
5544,6492,Human Detection Based on HOG-LBP for Monitoring Sterile Zone
6194,6492,Human Detection Based on HOG-LBP for Monitoring Sterile Zone
2448,261,Illegally Parked Vehicle Detection Based on Haar-Cascade Classifier
2448,6194,Illegally Parked Vehicle Detection Based on Haar-Cascade Classifier
2448,6887,Illegally Parked Vehicle Detection Based on Haar-Cascade Classifier
261,6194,Illegally Parked Vehicle Detection Based on Haar-Cascade Classifier
261,6887,Illegally Parked Vehicle Detection Based on Haar-Cascade Classifier
6194,6887,Illegally Parked Vehicle Detection Based on Haar-Cascade Classifier
2448,3516,A comparative study on handwritten Bangla character recognition
2448,3572,A comparative study on handwritten Bangla character recognition
2448,3922,A comparative study on handwritten Bangla character recognition
2448,6194,A comparative study on handwritten Bangla character recognition
3516,3572,A comparative study on handwritten Bangla character recognition
3516,3922,A comparative study on handwritten Bangla character recognition
3516,6194,A comparative study on handwritten Bangla character recognition
3572,3922,A comparative study on handwritten Bangla character recognition
3572,6194,A comparative study on handwritten Bangla character recognition
3922,6194,A comparative study on handwritten Bangla character recognition
2836,5215,Human Detection Utilizing Adaptive Background Mixture Models and Improved Histogram of Oriented Gradients
2836,6884,Human Detection Utilizing Adaptive Background Mixture Models and Improved Histogram of Oriented Gradients
5215,6884,Human Detection Utilizing Adaptive Background Mixture Models and Improved Histogram of Oriented Gradients
2358,5215,Detection and Tracking of Humans Based on Improved Histogram of Oriented Gradients and Kalman Filter
2448,2617,MetaG: a graph-based metagenomic gene analysis for big DNA data
2448,3989,MetaG: a graph-based metagenomic gene analysis for big DNA data
2448,6951,MetaG: a graph-based metagenomic gene analysis for big DNA data
2617,3989,MetaG: a graph-based metagenomic gene analysis for big DNA data
2617,6951,MetaG: a graph-based metagenomic gene analysis for big DNA data
3989,6951,MetaG: a graph-based metagenomic gene analysis for big DNA data
1280,2448,An Empirical Robotic Framework for Initiating Interaction with the Target Human in Multiparty Settings
1280,3662,An Empirical Robotic Framework for Initiating Interaction with the Target Human in Multiparty Settings
1280,4831,An Empirical Robotic Framework for Initiating Interaction with the Target Human in Multiparty Settings
1280,6592,An Empirical Robotic Framework for Initiating Interaction with the Target Human in Multiparty Settings
1280,6967,An Empirical Robotic Framework for Initiating Interaction with the Target Human in Multiparty Settings
2448,3662,An Empirical Robotic Framework for Initiating Interaction with the Target Human in Multiparty Settings
2448,4831,An Empirical Robotic Framework for Initiating Interaction with the Target Human in Multiparty Settings
2448,6592,An Empirical Robotic Framework for Initiating Interaction with the Target Human in Multiparty Settings
2448,6967,An Empirical Robotic Framework for Initiating Interaction with the Target Human in Multiparty Settings
3662,4831,An Empirical Robotic Framework for Initiating Interaction with the Target Human in Multiparty Settings
3662,6592,An Empirical Robotic Framework for Initiating Interaction with the Target Human in Multiparty Settings
3662,6967,An Empirical Robotic Framework for Initiating Interaction with the Target Human in Multiparty Settings
4831,6592,An Empirical Robotic Framework for Initiating Interaction with the Target Human in Multiparty Settings
4831,6967,An Empirical Robotic Framework for Initiating Interaction with the Target Human in Multiparty Settings
6592,6967,An Empirical Robotic Framework for Initiating Interaction with the Target Human in Multiparty Settings
2448,5592,A Motion Region Detection and Tracking Method
2448,6942,A Motion Region Detection and Tracking Method
5592,6942,A Motion Region Detection and Tracking Method
2448,2484,DCT and DWT Based Robust Audio Watermarking Scheme for Copyright Protection
2448,3499,DCT and DWT Based Robust Audio Watermarking Scheme for Copyright Protection
2448,3579,DCT and DWT Based Robust Audio Watermarking Scheme for Copyright Protection
2448,6963,DCT and DWT Based Robust Audio Watermarking Scheme for Copyright Protection
2484,3499,DCT and DWT Based Robust Audio Watermarking Scheme for Copyright Protection
2484,3579,DCT and DWT Based Robust Audio Watermarking Scheme for Copyright Protection
2484,6963,DCT and DWT Based Robust Audio Watermarking Scheme for Copyright Protection
3499,3579,DCT and DWT Based Robust Audio Watermarking Scheme for Copyright Protection
3499,6963,DCT and DWT Based Robust Audio Watermarking Scheme for Copyright Protection
3579,6963,DCT and DWT Based Robust Audio Watermarking Scheme for Copyright Protection
3662,6592,Design A Robotic Head to Attract Human Attention by Considering Viewing Situations
3662,6593,Design A Robotic Head to Attract Human Attention by Considering Viewing Situations
3662,6888,Design A Robotic Head to Attract Human Attention by Considering Viewing Situations
6592,6593,Design A Robotic Head to Attract Human Attention by Considering Viewing Situations
6592,6888,Design A Robotic Head to Attract Human Attention by Considering Viewing Situations
6593,6888,Design A Robotic Head to Attract Human Attention by Considering Viewing Situations
2448,3579,A New Audio Watermarking Method Based on Discrete Cosine Transform with a Gray Image
2448,4213,A New Audio Watermarking Method Based on Discrete Cosine Transform with a Gray Image
2448,6922,A New Audio Watermarking Method Based on Discrete Cosine Transform with a Gray Image
3579,4213,A New Audio Watermarking Method Based on Discrete Cosine Transform with a Gray Image
3579,6922,A New Audio Watermarking Method Based on Discrete Cosine Transform with a Gray Image
4213,6922,A New Audio Watermarking Method Based on Discrete Cosine Transform with a Gray Image
1280,6326,Automated Road Line Detection for Intelligent Vehicle
2448,4213,Two-Handed Sign Language Recognition for Bangla Character Using Normalized Cross Correlation
2448,6326,Lossless Image Compression Technique Based on Snack Ordering
2448,4280,Automatic Vehicle Identification by Plate Recognition for Intelligent Transportation Systems'
2448,935,Automatic Vehicle Identification by Plate Recognition for Intelligent Transportation Systems'
