Authors,Title
mohammad arifur rahman,investigating students’ adoption and usage behavior of educational technology(edutech) at tertiary level (pls-sem approach)
md. manirul islam,master-slave clustering technique for high density traffic in urban vanet scenario
shahrin chowdhury,wildlife monitoring using aodv routing protocol in wireless sensor network
md. hasibul hasan,a survey of software quality assurance and testing practices and challenges in bangladesh
"md mehedi hasan, sungoh kwon, and jee-hyeon na",adaptive mobility load balancing algorithm for lte small-cell networks
"md mehedi hasan, sungoh kwon, and sangchul oh",frequent-handover mitigation in ultra-dense heterogeneous networks
md. masum billah,using archived comments on learning videos as a resource for question answering
dipta justin gomes,performance evaluation of extended latency time algorithm in different linux based operating systems
dr. shohag barman,a boolean network inference from time-series gene expression data using a genetic algorithm
md. ismail hossen,a review on outdoor parking systems using feasibility of mobile sensors
dr. md. tarek hossain,"inner relationship among rapidity, velocity and geometric approach to the wigner rotation"
"dhiraj kumar rana, suresh kumar singh, shovan kumar kundu, ram janay choudhary, & soumen basu",electrical and magnetic properties of polyvinyl alcohol-cobalt ferrite nanocomposite films
"shovan kumar kundu, dhiraj kumar rana, ayan mukherjee, amit banerjee, debajyoti das, soumen basu","structural, magnetic and optical properties of lanthanum ferrite nanoparticles with application perspective"
dr. mahjabin taskin,flowing h2 gas concentration measurement using ultrasound from exterior of the pipe
dr. md. tarek hossain,study of dynamic behavior of a three story model frame
md. mehedi hassan onik,a novel approach to identify the best practices of quality management in smes based on critical success factors using interpretive structural modeling (ism)
md. mehedi hassan onik,a novel approach for network attack classification based on sequential questions
md. mehedi hassan onik,muxer—a new equipment for energy saving in ethernet
nazia hossain,emotion detection from voice based classified frame-energy signal using k-means clustering
dr. kamrun nahar mukta,neural field theory of perceptual echo and implications for estimating brain connectivity
dr. kamrun nahar mukta,properties of electron-ion acoustic solitary waves in a four component degenerate quantum plasma
dr. md. saddam mukta hossain,temporal modeling of basic human values from social network usage.
dr. md. sohidul islam,topas based high birefringent and low loss single mode hybrid core porous fiber for broand band applications
dr. md. sohidul islam,secrecy mutual information of the independent and identically distributed nakagami-q fading simo channel
dr. md. abdullah - al - jubair,electronic opinion analysis in organizational culture audit
dr. md. abdullah - al - jubair,organizational culture automated audit system framework (ocaas): a concept
"farzana sabeth, rahima khatun, md. serajul islam, toshifumi iimori, nobuhiro ohta",reversible photocurrent switching in ionic and superionic conductors of polycrystalline silver iodide
dr. md. rayhan uddin,distinguishing iron and calcium using mars spectral ct
dr. md. rayhan uddin,medipix3rx neutron camera for ambient radiation measurements in the cms cavern
dr. md. rayhan uddin,cancer imaging with nanoparticles using mars spectral scanner
"s. m. a. hakim siddiki , abeda s. touchy, md. a. r. jamil, takashi toyao, and ken-ichi shimizu","c-methylation of alcohols, ketones, and indoles with methanol using heterogeneous platinum catalysts"
"vaiyapuri soundharrajanvaiyapuri soundharrajan department of materials science and engineering, chonnam national university, gwangju 500-757, south korea more by vaiyapuri soundharrajan , balaji sambandam, sungjin kim, vinod mathew, jeonggeun jo, seokhun kim, jun lee, saiful islam, kwangho kim, yang-kook sun, and jaekook kim*",aqueous magnesium zinc hybrid battery: an advanced high-voltage and high-energy mgmn2o4 cathode
muhammad hilmyalfaruqiabsaifulislamadimas yuniantoputroavinodmathewasungjinkimajeonggeunjoaseokhunkimayang-kooksunckwanghokimdejaekookkima,structural transformation and electrochemical study of layered mno2 in rechargeable aqueous zinc-ion battery
"saiful islam, muhammad hilmy alfaruqi, dimas yunianto putro, dr. vinod mathew, sungjin kim, jeonggeun jo, seokhun kim, prof. yang-kook sun, prof. kwangho kim, prof. jaekook kim",pyrosynthesis of na3v2(po4)3@c cathodes for safe and low-cost aqueous hybrid batteries
dr. debajyoti karmaker,an inverse differential game approach to modelling bird mid-air collision avoidance behaviours
dr. m m manjurul islam,crack classification of a pressure vessel using feature selection and deep learning methods
dr. m m manjurul islam,rub-impact fault diagnosis using an effective imf selection technique in ensemble empirical mode decomposition and hybrid feature models
dr. m m manjurul islam,reliable multiple combined fault diagnosis of bearings using heterogeneous feature models and multiclass support vector machines
dr. m m manjurul islam,a reliable technique for remaining useful life estimation of rolling element bearings using dynamic regression models
dr. s. m. hasan mahmud,prmt: predicting risk factor of obesity among middle-aged people using data mining techniques
dr. s. m. hasan mahmud,csv2rdf: generating rdf data from csv file using semantic web technologies
"8. ft tuz zohra, m jashim uddin, ai md. ismail, o anwar bég.",bioconvective electromagnetic nanofluid transport froma wedge geometry: simulation of smart electro-conductive bio-nanopolymer processing
"7. ft zohra, mj uddin, aim ismail, oa bég, a kadir.",anisotropic slip magneto-bioconvection flow from a rotating cone to a nanofluid with stefan blowing effects
dr. md. saiful islam,modulated heavy nucleus-acoustic waves and associated rogue waves in a degenerate relativistic quantum plasma system.
dr. md. asraf ali,fuzzy logic-based improved ventilation system for the pharmaceutical industry
dr. md. asraf ali,electromyography-a reliable technique for muscle activity assessment
dr. md. asraf ali,a literature review on nosql database for big data processing
dr. md. asraf ali,a systematic review on fatigue analysis in triceps brachii using surface electromyography
dr. md. asraf ali,significance of electromyography in the assessment of diabetic neuropathy
dr. abdus salam,authorship attribution for bengali language using the fusion of n-gram and naive bayes algorithms
"jannatul maowa, sharifa rania mahmud",vgtool: web tool for visualizing and determining the class of gracefully labeled tree
dr. md. rabiul auwul,impact of micro-credit on poor households in kurigram district
"muhammad rabiul. islam 1*, i.f.t. al-shaikhli2 , a. abdulkadir1",a scientific review of soft-computing techniques and methods for stock market prediction
"mohammad rabiul islam1 , imad fakhri al-shaikhli2 , rizal bin mohd nor3 , vijayakumar varadarajan4",technical approach in text mining for stock market prediction: a systematic review
dr. md. saef ullah miah,intelligent tour planning system using crowd sourced data
"md sarowar hossain, barnana pal and p. k. mukhopadhyay",ultrasonic characterization of newtonian and non-newtonian fluids
"md abdullah al mamun, manifa noor, a k m atique ullah, md. sarowar hossain, matin abdul, fakhrul islam and m a hakim","effect of cepo4 on structural, magnetic and optical properties of ceria nanoparticles"
dr. moushumi zaman bonny,image stitching algorithm: an optimization between correlation-based and feature-based method
"jahida binte islam, s akter, ac bhowmick, mn uddin, m sarkar",hydro-environmental pollution of turag river in bangladesh
"md zainal abedin, kazy noor e alam siddiquee, ms bhuyan, razuan karim, mohammad shahadat hossain, karl andersson",performance analysis of anomaly based network intrusion detection systems
prof. dr. md. rafiqul islam,"a component based unified architecture for utility service in cloud,"
prof. dr. md. rafiqul islam,chemical reaction optimization for solving longest common subsequence problem for multiple string
dr. razuan karim,an interoperable ip based wsn for smart irrigation systems
"m. a. basith, areef billah, m. a. jalil, nilufar yesmin, mashnoon alam sakib, emran khan ashik, s.m.enamul hoque yousuf, sayeed shafayet chowdhury, md. sarowar hossain, shakhawat h. firoz, bashir ahmmad",the 10% gd and ti co-doped bifeo3: a promising multiferroic material
"md sarowar hossain, b. rajini kanth and p. k. mukhopadhyay",effect of annealing on elastic moduli of a fsma
"md. sarowar hossain, m. a. hakim and p. k. mukhopadhyay",interesting low temperature magneto-elastic behavior of a finemet metglass
pritam khan boni,smartphone based heart attack risk prediction system with statistical analysis and data mining approaches
